city,property_type,area,bedrooms,bathrooms,balcony,hall,furnishing,property_age,sale_price,rent_price,amenities,parking,gym,swimming_pool,garden,security,lift,club_house,price_per_sqft,rent_per_sqft,gross_yield,latitude,longitude,address,listing_date
Hyderabad,Studio,500,2,2,0,0,Unfurnished,10+ years,1624563.9637579,4538.07714912957,Unfurnished,0,0,0,0,0,0,0,2821.8599817376767,8.287555979014984,3.5242950533264565,17.40979853771861,78.48540269805878,"235/B, Banjara Hills, Hyderabad",2024-06-23
Mumbai,Apartment,1700,3,2,0,1,Semi-Furnished,5-10 years,22630989.911116898,92482.71218878814,"Security,Lift,Hall,Gym,Semi-Furnished",0,1,0,0,1,1,0,10845.086507684951,37.22842943535105,4.119295433076045,19.06731113685841,72.89059873237225,"93/D, Dadar, Mumbai",2024-12-18
Lucknow,Independent House,1500,4,2,0,1,Unfurnished,New,5281057.494682197,16132.93361989594,"Hall,Parking,Unfurnished",1,0,0,0,0,0,0,3959.680230064618,11.940695821439826,3.6186848819087487,26.814100831573437,80.95814704650618,"323/G, Aliganj, Lucknow",2025-07-17
Lucknow,Apartment,1250,4,2,1,0,Unfurnished,5-10 years,3461975.646338791,12471.009541196707,"Balcony,Security,Lift,Unfurnished",0,0,0,0,1,1,0,2754.1324173993266,8.424958432757954,3.670829352808015,26.859408078333054,80.91750927513006,"177/A, Aliganj, Lucknow",2023-12-25
Hyderabad,Studio,500,2,1,1,0,Semi-Furnished,10+ years,1941261.5213497644,5948.420590604094,"Balcony,Semi-Furnished",0,0,0,0,0,0,0,3246.9775269626844,11.082612852447571,4.095850775837515,17.360848403968646,78.50934501000626,"68/C, Banjara Hills, Hyderabad",2024-08-14
Patna,Apartment,1250,3,2,1,0,Unfurnished,10+ years,2706215.6513291174,7832.6204460891995,"Balcony,Security,Lift,Unfurnished",0,0,0,0,1,1,0,2121.5580949737014,6.476144124717999,3.6630497972566403,25.60297580180956,85.09677850016688,"348/D, Kankarbagh, Patna",2025-06-17
Chennai,Apartment,2150,4,3,1,1,Unfurnished,New,10737290.225729331,31835.949866497293,"Security,Lift,Balcony,Hall,Club House,Unfurnished,Gym",0,1,0,0,1,1,1,4709.714817182094,12.343054283437173,3.1449176256040676,13.058785482210622,80.23074954989421,"161/H, Adyar, Chennai",2024-12-05
Chandigarh,Independent House,3300,4,3,0,0,Semi-Furnished,New,30991745.167305958,125978.91994740324,"Parking,Semi-Furnished",1,0,0,0,0,0,0,7713.027786877611,33.47905600851158,5.208702512204676,30.745436053479857,76.76297960438029,"94/B, Sector 9, Chandigarh",2024-07-18
Ahmedabad,Independent House,3800,6,3,0,0,Semi-Furnished,New,25870888.014879696,110774.7524445171,"Parking,Semi-Furnished,Garden",1,0,0,1,0,0,0,6585.664088756861,29.327366644578568,5.343855911748672,23.031801854864703,72.57982407711646,"124/C, Ambawadi, Ahmedabad",2024-10-26
Bengaluru,Independent House,1850,3,2,0,1,Semi-Furnished,New,17978258.130837265,74031.42294933392,"Hall,Parking,Semi-Furnished,Garden",1,0,0,1,0,0,0,9804.274542262876,36.600259700832524,4.479710502972308,12.971527785054041,77.60061214421864,"445/C, Whitefield, Bengaluru",2023-06-10
Delhi,Apartment,1300,3,2,1,1,Furnished,10+ years,12589625.82364868,47476.15735430037,"Security,Lift,Balcony,Hall,Furnished,Gym",0,1,0,0,1,1,0,8146.359155943746,33.45703851810579,4.9283913774454495,28.656746035613285,77.22118794811607,"423/G, Pitampura, Delhi",2025-11-22
Hyderabad,Independent House,2250,4,2,1,0,Semi-Furnished,1-5 years,18180041.429115735,91859.5180157216,"Balcony,Parking,Semi-Furnished,Garden",1,0,0,1,0,0,0,6820.686789267485,32.33109441275591,5.688182802405705,17.36201049185307,78.50708726333622,"232/H, Kukatpally, Hyderabad",2024-05-22
Ahmedabad,Apartment,1300,4,3,1,0,Semi-Furnished,1-5 years,6725390.017945607,21451.894880552467,"Balcony,Security,Lift,Semi-Furnished",0,0,0,0,1,1,0,4652.223983925445,14.884533951137055,3.839333790264623,23.05721636441092,72.61639365766729,"187/F, Ambawadi, Ahmedabad",2024-12-17
Greater Noida,Apartment,1750,4,3,0,1,Unfurnished,New,7600245.856995766,33819.249771557086,"Security,Lift,Hall,Unfurnished,Gym",0,1,0,0,1,1,0,4681.854468475626,19.053005236376407,4.88345087135865,28.428205329641486,77.5436746580688,"81/H, Sector 4, Greater Noida",2024-07-03
Gurugram,Apartment,1350,3,2,0,1,Furnished,5-10 years,8696659.592222888,42015.540674521566,"Hall,Furnished,Security,Lift",0,0,0,0,1,1,0,6602.840497458912,27.563560707827484,5.009400554522301,28.473434429121813,77.050156735338,"416/H, Sushant Lok, Gurugram",2024-08-20
Pune,Apartment,1200,4,3,1,1,Furnished,1-5 years,9611694.919026392,37672.287437043124,"Security,Lift,Balcony,Hall,Furnished",0,0,0,0,1,1,0,6354.602242130415,27.83799128196586,5.256912748508966,18.495696390257752,73.8530230456612,"297/G, Kalyani Nagar, Pune",2024-07-09
Chennai,Apartment,1350,3,2,1,1,Furnished,10+ years,7152853.876008035,28705.518723861624,"Security,Lift,Balcony,Hall,Furnished,Club House,Gym",0,1,0,0,1,1,1,4886.115594117013,18.929158709589295,4.6488851960147,13.088834823543095,80.2797251452104,"196/B, Velachery, Chennai",2025-12-19
Lucknow,Villa,5350,4,3,1,0,Semi-Furnished,5-10 years,24794098.949801486,140217.80847681005,"Security,Parking,Garden,Balcony,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,4813.844210715113,27.190090224824605,6.777973453557714,26.852628918029644,80.92162259239565,"246/C, Indira Nagar, Lucknow",2025-12-19
Mumbai,Independent House,3000,5,3,0,1,Semi-Furnished,New,56692669.28136186,156553.43524955268,"Hall,Parking,Semi-Furnished,Garden",1,0,0,1,0,0,0,14809.984701450352,42.08392457746821,3.4099096326558853,19.074172957102267,72.87231500645682,"161/A, Dadar, Mumbai",2024-10-19
Jaipur,Independent House,1750,4,3,1,0,Furnished,5-10 years,12260098.728234245,54190.65783131153,"Balcony,Furnished,Parking",1,0,0,0,0,0,0,5653.022827358327,28.34757843760919,6.017505176257586,26.914757559608287,75.76368173886111,"350/F, C-Scheme, Jaipur",2025-09-04
Jaipur,Villa,5750,5,3,0,1,Furnished,10+ years,32447939.197872818,119063.47432918823,"Parking,Security,Garden,Hall,Furnished",1,0,0,1,1,0,0,5453.992542999576,21.742803460186725,4.783901691562342,26.92826931683766,75.79127461505755,"79/B, Mansarovar, Jaipur",2025-05-10
Noida,Apartment,1800,3,2,0,0,Semi-Furnished,New,13449645.165560706,29603.701291433877,"Gym,Security,Lift,Semi-Furnished",0,1,0,0,1,1,0,7225.237100890005,18.06033702097614,2.9995423157119308,28.518230639673124,77.37338400080442,"79/C, Sector 137, Noida",2024-07-04
Mumbai,Apartment,1800,3,2,0,1,Semi-Furnished,5-10 years,24824461.527069893,78465.27554805721,"Security,Lift,Hall,Club House,Semi-Furnished",0,0,0,0,1,1,1,10234.559628857469,32.95228207816803,3.8636482592085866,19.10547228942795,72.86880574461371,"233/E, Andheri, Mumbai",2025-04-14
Greater Noida,Apartment,1350,4,3,0,1,Unfurnished,1-5 years,7193277.585740402,13147.161614924475,"Security,Lift,Hall,Club House,Unfurnished,Gym",0,1,0,0,1,1,1,4730.892404598537,11.207833301880234,2.84288857408449,28.472394251279614,77.47084143792256,"2/B, Sector Gamma, Greater Noida",2025-01-02
Greater Noida,Apartment,1600,4,2,1,0,Furnished,10+ years,9005841.340828884,44101.71067595369,"Balcony,Furnished,Security,Lift",0,0,0,0,1,1,0,4980.670627114628,21.81056858761226,5.254851056131153,28.43847643639539,77.52426111010924,"297/A, Sector Zeta, Greater Noida",2025-05-28
Hyderabad,Apartment,1150,3,2,1,0,Furnished,10+ years,6336464.668350873,22169.7096705314,"Security,Lift,Balcony,Furnished,Gym",0,1,0,0,1,1,0,4460.223978190291,15.693651769347792,4.222295161701381,17.383391859677758,78.47153052987711,"413/E, Banjara Hills, Hyderabad",2025-02-27
Chennai,Apartment,2300,5,2,0,1,Furnished,New,14513261.4103324,46918.40928864241,"Security,Lift,Hall,Furnished,Gym",0,1,0,0,1,1,0,5287.035710586771,16.192057882226663,3.675115986026799,13.085641101009031,80.28760782450829,"391/G, Besant Nagar, Chennai",2023-10-14
Greater Noida,Independent House,3400,5,2,1,0,Furnished,1-5 years,26313191.139511142,109091.27148540817,"Balcony,Furnished,Parking",1,0,0,0,0,0,0,7096.039283372396,30.3561265249053,5.133476630441404,28.466368782285127,77.51336965986397,"179/E, Sector 4, Greater Noida",2023-10-13
Hyderabad,Independent House,2900,5,3,0,1,Semi-Furnished,1-5 years,25652560.609724473,91797.41489572881,"Hall,Parking,Semi-Furnished,Garden",1,0,0,1,0,0,0,7418.580733254334,30.10740813043329,4.8700541323988755,17.380694966236575,78.47061748356639,"28/F, Kukatpally, Hyderabad",2023-12-15
Chennai,Independent House,1950,3,2,1,1,Unfurnished,10+ years,7218563.249728503,27128.012900553826,"Balcony,Hall,Parking,Unfurnished",1,0,0,0,0,0,0,4234.700138049165,13.708410782575408,3.884594517398036,13.06782979881457,80.21668003315,"115/F, Besant Nagar, Chennai",2025-01-22
Kochi,Villa,3050,6,3,0,1,Furnished,New,37014198.26370725,160610.78835041868,"Parking,Security,Garden,Hall,Furnished",1,0,0,1,1,0,0,10402.959815376389,43.91949035698368,5.066191676572727,9.929258893689758,76.23256251255444,"410/G, Marine Drive, Kochi",2024-11-06
Mumbai,Apartment,700,1,1,1,0,Unfurnished,10+ years,7788381.895138214,24838.476449228878,"Security,Lift,Balcony,Club House,Unfurnished",0,0,0,0,1,1,1,8081.230350324337,24.021804932230786,3.567051633111784,19.085631130739134,72.87835984015844,"78/H, Powai, Mumbai",2024-07-10
Hyderabad,Apartment,1450,4,2,0,1,Semi-Furnished,10+ years,8108928.733089987,24290.58253459676,"Security,Lift,Hall,Gym,Semi-Furnished",0,1,0,0,1,1,0,5191.035580436444,16.952307643829755,3.9188267653687237,17.369800505799347,78.51039540113452,"11/A, Banjara Hills, Hyderabad",2024-05-03
Pune,Apartment,1450,4,3,1,0,Unfurnished,1-5 years,10649111.007198762,24936.357346055414,"Security,Lift,Balcony,Unfurnished,Gym",0,1,0,0,1,1,0,6114.197846362411,14.662144783776618,2.8776585551610308,18.499013992164333,73.86354519791512,"150/C, Aundh, Pune",2024-02-28
Bengaluru,Apartment,2050,4,3,1,0,Semi-Furnished,1-5 years,16337006.586963221,63895.261246788985,"Security,Lift,Balcony,Gym,Semi-Furnished",0,1,0,0,1,1,0,6295.7676802366295,25.293089873635378,4.820970116740659,12.959916365438502,77.58973149436093,"23/D, BTM Layout, Bengaluru",2024-09-19
Delhi,Apartment,750,2,1,1,1,Semi-Furnished,5-10 years,6926651.937750487,22753.66489356517,"Security,Lift,Balcony,Hall,Club House,Gym,Semi-Furnished",0,1,0,0,1,1,1,7141.993381851795,26.818136917027786,4.505991896073302,28.621465554859043,77.18811910992001,"424/B, Rohini, Delhi",2023-02-12
Delhi,Apartment,1650,3,2,1,1,Furnished,10+ years,15473316.29091481,70415.0640910293,"Security,Lift,Balcony,Hall,Furnished",0,0,0,0,1,1,0,7076.578074093877,32.99326534700538,5.5947829589198745,28.625645368987055,77.23065117544928,"265/C, Dwarka, Delhi",2025-12-19
Patna,Studio,600,1,1,0,0,Unfurnished,1-5 years,885366.621712826,3204.885816373474,Unfurnished,0,0,0,0,0,0,0,1433.2629047063574,5.036864825909098,4.21711730014337,25.595319554335727,85.15958781144325,"125/B, Ashok Rajpath, Patna",2023-08-15
Mumbai,Villa,4300,5,3,1,1,Semi-Furnished,1-5 years,108505164.60110286,560663.581061779,"Parking,Security,Garden,Balcony,Hall,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,18299.69119272996,99.19554196025635,6.504735467863923,19.075081413804572,72.86099818691575,"301/B, Worli, Mumbai",2024-06-03
Noida,Apartment,1700,3,2,1,1,Unfurnished,1-5 years,11206012.29046302,32055.41041274303,"Security,Lift,Balcony,Hall,Club House,Unfurnished",0,0,0,0,1,1,1,6904.762228155986,17.871725504261075,3.105982493888246,28.504914367620174,77.39478799739061,"250/C, Sector 50, Noida",2025-10-08
Pune,Apartment,1700,3,2,1,1,Unfurnished,5-10 years,8486012.33348147,38582.71900715753,"Security,Lift,Balcony,Hall,Unfurnished",0,0,0,0,1,1,0,4975.834757401197,21.09234615908941,5.086747576024157,18.53867582334418,73.87058018686733,"49/F, Kalyani Nagar, Pune",2024-12-25
Delhi,Studio,750,2,1,1,1,Unfurnished,10+ years,4880760.254920374,11061.881232357822,"Balcony,Hall,Unfurnished",0,0,0,0,0,0,0,5423.070634213177,14.463889563705447,3.2005239553669913,28.637735665484914,77.22481298199993,"389/E, Hauz Khas, Delhi",2024-03-08
Lucknow,Villa,3800,5,3,0,1,Unfurnished,New,29649128.691439666,133597.76690904432,"Parking,Security,Garden,Hall,Unfurnished,Swimming Pool",1,0,1,1,1,0,0,7398.354224827989,34.31164607758463,5.565288446844926,26.864448681387245,80.94829973457769,"282/B, Gomti Nagar, Lucknow",2025-03-17
Mumbai,Independent House,1950,4,2,1,0,Semi-Furnished,10+ years,25526163.91114585,103904.66907675099,"Balcony,Parking,Semi-Furnished",1,0,0,0,0,0,0,10587.457871965642,42.66776862925398,4.836035521867806,19.061470033940306,72.88133188889105,"83/E, Bandra, Mumbai",2024-09-27
Gurugram,Apartment,1400,3,2,1,1,Unfurnished,New,12785016.393805133,55185.20857915305,"Security,Lift,Balcony,Hall,Unfurnished",0,0,0,0,1,1,0,8163.989563737995,34.499839146804135,5.071026445213815,28.45855729550721,77.03483326329044,"171/E, DLF Phase 2, Gurugram",2024-01-20
Bengaluru,Apartment,1700,3,2,1,1,Unfurnished,New,18020686.268730283,61547.70857692589,"Security,Lift,Balcony,Hall,Club House,Unfurnished",0,0,0,0,1,1,1,6613.103046525423,24.44671017584474,4.436049461897782,12.952209783041164,77.58632014582415,"164/F, BTM Layout, Bengaluru",2025-08-26
Hyderabad,Apartment,1750,3,2,1,1,Semi-Furnished,10+ years,8533196.697606282,40532.122065236515,"Security,Lift,Balcony,Hall,Semi-Furnished",0,0,0,0,1,1,0,4545.396814208185,16.635250862538076,4.3917620069268155,17.402248996608172,78.48631007836022,"452/A, Gachibowli, Hyderabad",2023-05-12
Delhi,Independent House,2300,4,2,0,1,Semi-Furnished,1-5 years,22346766.2983291,115224.88472652131,"Hall,Parking,Semi-Furnished",1,0,0,0,0,0,0,10950.566753090437,53.3588959595573,5.847247598705173,28.5992512673056,77.20631267735648,"165/E, Greater Kailash, Delhi",2024-12-12
Patna,Apartment,1600,3,2,1,1,Semi-Furnished,5-10 years,5718359.557180701,21480.09354414967,"Security,Lift,Balcony,Hall,Semi-Furnished",0,0,0,0,1,1,0,3211.8003702441424,12.428234868169659,4.643464761998868,25.567809176643376,85.14854598094612,"323/F, Boring Road, Patna",2023-02-06
Gurugram,Independent House,2150,6,2,1,1,Furnished,5-10 years,25692055.193250176,98949.75794932689,"Parking,Garden,Balcony,Hall,Furnished",1,0,0,1,0,0,0,9949.867556196272,42.202252995026996,5.089786703994335,28.50070677944784,77.0421528765385,"49/F, Sector 57, Gurugram",2024-05-21
Chennai,Apartment,1950,4,3,1,1,Unfurnished,5-10 years,9725267.312844882,31056.987326883424,"Security,Lift,Balcony,Hall,Unfurnished",0,0,0,0,1,1,0,5191.975750978386,14.95510406157988,3.4565116893148153,13.06599499814281,80.25670878615722,"481/C, Adyar, Chennai",2025-12-10
Hyderabad,Apartment,850,2,2,1,1,Unfurnished,New,5987081.380558479,19315.149147907316,"Security,Lift,Balcony,Hall,Unfurnished",0,0,0,0,1,1,0,5677.553665045035,19.59086929388971,4.140699417322226,17.341266904415086,78.51141211938051,"91/D, Madhapur, Hyderabad",2023-07-02
Noida,Villa,5600,5,3,0,1,Semi-Furnished,10+ years,63293121.86569081,440184.9961371632,"Parking,Security,Garden,Hall,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,10381.659288538045,76.63776466917574,8.858441126511051,28.54235442489172,77.38869363373757,"413/D, Sector 15, Noida",2025-04-16
Mumbai,Apartment,1350,4,3,1,1,Unfurnished,1-5 years,21813321.945050355,69923.13389970953,"Security,Lift,Balcony,Hall,Club House,Unfurnished,Gym",0,1,0,0,1,1,1,13299.20902477983,36.535806005348356,3.296659758089925,19.065773016271372,72.85262768706785,"56/D, Khar, Mumbai",2024-05-05
Kochi,Independent House,2000,6,2,1,0,Furnished,1-5 years,16851993.862898026,87272.80433813612,"Balcony,Furnished,Parking",1,0,0,0,0,0,0,8012.228440856094,36.50139956405545,5.4668535476986975,9.930633386472655,76.28420447811801,"168/C, Kadavanthra, Kochi",2024-04-22
Patna,Apartment,1550,3,2,1,0,Unfurnished,New,3667960.8899404746,12737.089746713229,"Security,Lift,Balcony,Unfurnished,Gym",0,1,0,0,1,1,0,2498.3662310904597,8.551537674271135,4.107422315200916,25.614284142162656,85.09248287373234,"101/D, Bailey Road, Patna",2025-05-02
Noida,Apartment,1400,4,2,1,1,Unfurnished,10+ years,8144282.767499788,34973.30988261576,"Security,Lift,Balcony,Hall,Unfurnished",0,0,0,0,1,1,0,5746.256111585776,23.268786385014646,4.859258466694392,28.53207021684038,77.39602550478068,"479/D, Sector 15, Noida",2024-05-16
Mumbai,Apartment,1800,3,2,1,1,Unfurnished,1-5 years,32554344.65059367,109821.18691525597,"Security,Lift,Balcony,Hall,Club House,Unfurnished,Gym",0,1,0,0,1,1,1,13100.915345867035,52.696063964352774,4.826783097806387,19.06391894618136,72.86615712320751,"154/F, Bandra, Mumbai",2025-12-15
Chandigarh,Studio,400,1,1,1,1,Unfurnished,5-10 years,1345320.8246049362,2491.3771287534405,"Balcony,Hall,Unfurnished",0,0,0,0,0,0,0,2786.7297389663895,7.1374839966766785,3.073488137815906,30.71528454883719,76.79020990570392,"428/C, Sector 35, Chandigarh",2024-06-24
Lucknow,Independent House,2550,4,2,1,1,Unfurnished,10+ years,9052422.259997403,33959.381437512464,"Parking,Garden,Balcony,Hall,Unfurnished",1,0,0,1,0,0,0,3239.6325389245994,11.004996996851498,4.0763871326609,26.86708177277189,80.94576673980733,"85/A, Aliganj, Lucknow",2025-09-09
Delhi,Independent House,1650,4,2,0,1,Semi-Furnished,10+ years,22550724.736789607,112010.72713659042,"Hall,Parking,Semi-Furnished",1,0,0,0,0,0,0,9373.520806449815,49.47576654221664,6.3338974838363304,28.62738556689736,77.2283966989862,"403/C, Greater Kailash, Delhi",2025-01-26
Chandigarh,Independent House,3050,4,3,1,1,Semi-Furnished,New,26610863.67273377,100576.68326514383,"Parking,Garden,Balcony,Hall,Semi-Furnished",1,0,0,1,0,0,0,7774.743728229733,29.971428476142044,4.625967804029426,30.777694461130608,76.77156569141002,"393/D, Sector 8, Chandigarh",2024-07-15
Bengaluru,Studio,700,1,1,1,1,Unfurnished,10+ years,2466040.2102972413,6169.219568425988,"Balcony,Hall,Unfurnished",0,0,0,0,0,0,0,3616.8683230231636,8.29475095969429,2.7520219877159744,12.98708065750147,77.58636563612701,"179/F, BTM Layout, Bengaluru",2024-05-11
Greater Noida,Studio,750,1,1,1,1,Furnished,New,3018728.330283991,13928.219861379188,"Balcony,Hall,Furnished",0,0,0,0,0,0,0,3897.46133053678,15.510658864768612,4.775619065644168,28.47428563047985,77.48087822896717,"8/H, Sector Beta, Greater Noida",2023-10-22
Gurugram,Apartment,1000,3,2,0,1,Unfurnished,1-5 years,9866796.511699805,31668.691521234203,"Security,Lift,Hall,Unfurnished,Gym",0,1,0,0,1,1,0,6881.35108938353,24.290869663849353,4.235947740203233,28.473268358285825,76.99605969354195,"439/H, Sushant Lok, Gurugram",2024-08-01
Chennai,Villa,3350,5,2,1,1,Unfurnished,1-5 years,22605376.970043007,113859.73050735175,"Parking,Security,Garden,Balcony,Hall,Unfurnished",1,0,0,1,1,0,0,6374.973542871027,34.026087548143494,6.404937178669991,13.113335733237173,80.25560276106575,"151/H, T Nagar, Chennai",2024-03-07
Ahmedabad,Independent House,1400,4,3,1,1,Semi-Furnished,1-5 years,12432549.027412051,42294.560710193335,"Balcony,Hall,Parking,Semi-Furnished",1,0,0,0,0,0,0,7400.044429694385,25.433625995138932,4.124347020363388,23.00583745976874,72.54786925602028,"477/A, Bodakdev, Ahmedabad",2024-05-05
Lucknow,Apartment,1100,3,2,1,0,Semi-Furnished,1-5 years,5218782.316575003,17946.844418207635,"Security,Lift,Balcony,Gym,Semi-Furnished",0,1,0,0,1,1,0,4515.984352818231,16.621357813757562,4.416673712357278,26.86510475594791,80.95630622681026,"179/A, Hazratganj, Lucknow",2024-12-11
Chandigarh,Villa,3200,5,3,1,0,Semi-Furnished,5-10 years,34225115.19396681,211871.41360610974,"Security,Parking,Garden,Balcony,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,9960.184569250603,58.550235563470864,7.054114528467154,30.712879878254192,76.76237199159644,"99/B, Sector 8, Chandigarh",2024-05-25
Ahmedabad,Apartment,950,3,2,1,1,Furnished,10+ years,5485784.158442457,22494.26381199918,"Security,Lift,Balcony,Hall,Furnished",0,0,0,0,1,1,0,5217.713803855447,19.22920718912613,4.422444291578595,23.030750507334705,72.55233327805621,"403/B, Satellite, Ahmedabad",2024-10-06
Kochi,Independent House,2350,6,2,0,1,Unfurnished,5-10 years,12899419.690890165,66822.7549628306,"Hall,Parking,Unfurnished",1,0,0,0,0,0,0,6104.4500954084415,26.56597081731256,5.222282839981522,9.943942741298898,76.30559619331633,"297/H, Kakkanad, Kochi",2024-12-25
Noida,Apartment,1700,3,2,1,1,Unfurnished,New,12859482.51394056,51044.22724184044,"Security,Lift,Balcony,Hall,Unfurnished,Gym",0,1,0,0,1,1,0,6457.4538809594815,26.899562663328346,4.998792990403481,28.54658235144842,77.41608046583161,"217/B, Sector 76, Noida",2025-06-25
Chandigarh,Independent House,2600,6,3,1,1,Furnished,5-10 years,24585968.258942883,95104.36105469198,"Balcony,Hall,Furnished,Parking",1,0,0,0,0,0,0,8854.66979961675,31.81557492964936,4.3117011452230205,30.718064325482235,76.78503293736286,"448/D, Sector 22, Chandigarh",2025-11-12
Greater Noida,Studio,650,2,1,1,1,Semi-Furnished,10+ years,1901255.1915240784,6049.362217584276,"Balcony,Hall,Semi-Furnished",0,0,0,0,0,0,0,3326.2120064810383,9.64948067283727,3.4812503787619695,28.467749088546388,77.50434643891369,"111/D, Sector 1, Greater Noida",2024-09-20
Noida,Apartment,1900,3,2,0,0,Unfurnished,1-5 years,13867282.91588235,35274.18361239358,"Unfurnished,Gym,Security,Lift",0,1,0,0,1,1,0,5918.938364637496,15.072171812980919,3.0557179448995346,28.560275940902844,77.39315932064522,"272/D, Sector 15, Noida",2024-01-07
Pune,Apartment,1950,3,2,0,1,Unfurnished,5-10 years,11745254.262329603,26381.761221917546,"Security,Lift,Hall,Unfurnished,Gym",0,1,0,0,1,1,0,5367.503922764748,13.412723603928557,2.998650500552174,18.497032982808335,73.85565488984895,"68/D, Aundh, Pune",2023-10-12
Ahmedabad,Apartment,1000,2,2,1,1,Unfurnished,5-10 years,5206814.663199912,14672.19176706474,"Security,Lift,Balcony,Hall,Unfurnished",0,0,0,0,1,1,0,3990.3341857107084,12.736545010607731,3.8302190496877166,23.011164202211678,72.58052122000615,"441/B, Vastrapur, Ahmedabad",2025-09-12
Noida,Apartment,1100,3,2,1,1,Unfurnished,New,7300547.020214184,22877.495898485024,"Security,Lift,Balcony,Hall,Unfurnished,Gym",0,1,0,0,1,1,0,6478.600274792565,19.38782272030022,3.5911132463107833,28.50605015908892,77.36869573448247,"59/A, Sector 76, Noida",2025-11-09
Lucknow,Villa,3100,4,2,0,0,Semi-Furnished,1-5 years,15282015.462581864,77232.7301421076,"Security,Parking,Semi-Furnished,Garden",1,0,0,1,1,0,0,5006.371753325276,31.57767054142711,7.568995375651745,26.823366725137323,80.97169094155785,"213/H, Hazratganj, Lucknow",2024-04-04
Pune,Apartment,2350,5,3,0,1,Furnished,1-5 years,17646123.486725587,51903.308283170394,"Security,Lift,Hall,Furnished,Club House",0,0,0,0,1,1,1,6319.0511783174215,18.987702355771642,3.6058012799625736,18.55557646925354,73.83928636644458,"198/G, Kothrud, Pune",2024-08-18
Mumbai,Apartment,1250,4,2,1,1,Semi-Furnished,5-10 years,15399537.446464002,66375.86188089196,"Security,Lift,Balcony,Hall,Club House,Semi-Furnished",0,0,0,0,1,1,1,10932.96874359629,43.25304119264764,4.747443320148374,19.08068596789777,72.8610725551631,"334/G, Khar, Mumbai",2025-04-16
Patna,Villa,2500,6,3,1,1,Unfurnished,1-5 years,15206627.592402562,98398.70805221591,"Parking,Security,Garden,Balcony,Hall,Unfurnished",1,0,0,1,1,0,0,6454.541477238328,40.86984164939779,7.598341439469916,25.614034223448602,85.10100454464795,"470/C, Patliputra, Patna",2024-12-06
Lucknow,Independent House,2450,4,3,1,0,Unfurnished,10+ years,8438292.499188757,22140.64406999014,"Balcony,Parking,Unfurnished,Garden",1,0,0,1,0,0,0,4200.986287725766,12.004505408458133,3.4290534421021,26.874577058335397,80.97009097444216,"374/C, Gomti Nagar, Lucknow",2025-07-04
Noida,Villa,3600,4,2,0,0,Semi-Furnished,1-5 years,30498617.076279707,124325.1139836615,"Security,Parking,Semi-Furnished,Garden",1,0,0,1,1,0,0,9133.351857843423,33.37719741425296,4.385316313277436,28.536944967157886,77.37464688981098,"213/G, Sector 137, Noida",2023-06-17
Delhi,Apartment,1850,3,2,0,1,Furnished,1-5 years,24122105.360549394,83264.62502529412,"Security,Lift,Hall,Furnished,Club House",0,0,0,0,1,1,1,9660.45770589163,39.155135080723674,4.863761482876006,28.634670157088106,77.21136970268954,"386/A, Hauz Khas, Delhi",2024-03-25
Pune,Villa,2750,6,2,1,1,Unfurnished,5-10 years,21699395.887397923,111219.02710220245,"Parking,Security,Garden,Balcony,Hall,Unfurnished",1,0,0,1,1,0,0,7402.760504051147,34.50698069031616,5.593639940900254,18.538119653754848,73.83435857290117,"437/A, Kalyani Nagar, Pune",2023-04-25
Ahmedabad,Apartment,1550,4,2,1,1,Unfurnished,5-10 years,8968752.56640309,25410.534118167518,"Security,Lift,Balcony,Hall,Club House,Unfurnished",0,0,0,0,1,1,1,5187.803700326651,15.236885945701314,3.524470891928756,23.00893820226886,72.52778274934327,"288/D, Bodakdev, Ahmedabad",2024-07-26
Bengaluru,Independent House,1900,3,2,0,0,Furnished,10+ years,16700403.605082188,69788.17036262476,"Furnished,Parking,Garden",1,0,0,1,0,0,0,8468.701176672113,29.85788879045157,4.230810109020937,12.952824372175709,77.59050481458769,"150/C, Indiranagar, Bengaluru",2025-08-22
Jaipur,Apartment,1200,3,2,1,1,Furnished,10+ years,5689767.31767942,16401.73993445157,"Security,Lift,Balcony,Hall,Furnished",0,0,0,0,1,1,0,4702.259102188483,12.689952459528952,3.2384312774996786,26.90687884849724,75.83664701329,"32/D, Vaishali Nagar, Jaipur",2023-12-03
Mumbai,Apartment,1700,4,3,0,1,Furnished,10+ years,26314253.182536915,150645.89597724288,"Security,Lift,Hall,Furnished,Club House,Gym",0,1,0,0,1,1,1,13338.913391981383,62.75925091403117,5.645969719100977,19.045287022593836,72.85587454860283,"187/A, Powai, Mumbai",2024-02-23
Pune,Independent House,1300,4,2,0,1,Semi-Furnished,5-10 years,10918161.204444062,38356.61292638864,"Hall,Parking,Semi-Furnished",1,0,0,0,0,0,0,7229.991721821951,23.327981878210725,3.8718686453486724,18.508648177400797,73.86303744597066,"173/D, Baner, Pune",2025-11-21
