city,property_type,area,bedrooms,bathrooms,balcony,hall,furnishing,property_age,sale_price,rent_price,amenities,parking,gym,swimming_pool,garden,security,lift,club_house,price_per_sqft,rent_per_sqft,gross_yield,latitude,longitude,address,listing_date
Mumbai,Independent House,2550,5,3,1,1,Semi-Furnished,1-5 years,48947323.74151929,191118.3161209581,"Parking,Garden,Balcony,Hall,Semi-Furnished",1,0,0,1,0,0,0,14654.066148875998,57.76602230429721,4.73037490488424,19.101057999783283,72.87375729838583,"442/A, Powai, Mumbai",2025-02-05
Mumbai,Studio,650,1,1,1,0,Semi-Furnished,New,6724242.1558956085,19886.2582346382,"Balcony,Semi-Furnished",0,0,0,0,0,0,0,7566.890641452031,21.155404744996105,3.354942855249702,19.075809507862825,72.88524111660108,"192/C, Bandra, Mumbai",2025-11-07
Chandigarh,Apartment,1400,4,3,1,1,Unfurnished,1-5 years,10198448.18211431,33087.64135723217,"Security,Lift,Balcony,Hall,Unfurnished,Gym",0,1,0,0,1,1,0,5839.2327087362,17.577434706012365,3.612276252607174,30.748506359798544,76.77201517810364,"68/G, Sector 8, Chandigarh",2025-01-26
Lucknow,Independent House,2350,6,3,1,1,Furnished,10+ years,12925882.837813761,65022.77368499992,"Balcony,Hall,Furnished,Parking",1,0,0,0,0,0,0,5418.605737948194,28.637141430861295,6.34195794618673,26.84941957970319,80.97229370408988,"384/F, Aliganj, Lucknow",2024-09-03
Bengaluru,Villa,4150,4,2,0,1,Unfurnished,New,51193296.26965323,206847.4190728202,"Parking,Security,Garden,Hall,Unfurnished,Swimming Pool",1,0,1,1,1,0,0,11655.062278350264,51.520275825519334,5.304504558972998,12.959170271190773,77.57852860936839,"384/G, Malleshwaram, Bengaluru",2024-08-22
Delhi,Studio,700,1,1,1,1,Furnished,10+ years,4303866.409154337,15516.255591714233,"Balcony,Hall,Furnished",0,0,0,0,0,0,0,5233.810559308758,18.575769273886547,4.259023683808662,28.59429466521956,77.20559193601089,"444/G, Greater Kailash, Delhi",2024-08-08
Delhi,Apartment,1150,3,2,1,1,Unfurnished,5-10 years,9487518.33200949,31477.231209895166,"Security,Lift,Balcony,Hall,Unfurnished",0,0,0,0,1,1,0,6604.56958156309,23.871078651980646,4.337193215791263,28.60337732889507,77.22807977953644,"164/E, Saket, Delhi",2023-04-21
Gurugram,Apartment,800,3,2,0,0,Unfurnished,1-5 years,7256375.571947191,19489.23606976309,"Unfurnished,Gym,Security,Lift",0,1,0,0,1,1,0,7568.612231791083,22.168702311289707,3.514837589618762,28.41781007315906,77.03009418971621,"304/D, Golf Course Road, Gurugram",2023-11-11
Kochi,Studio,450,1,1,1,1,Furnished,1-5 years,1415317.1470482224,6744.338953163154,"Balcony,Hall,Furnished",0,0,0,0,0,0,0,3402.4576661737083,13.586191662486307,4.791662849200963,9.945527040534532,76.27661168267666,"286/B, Kakkanad, Kochi",2024-05-18
Lucknow,Apartment,1650,3,2,1,1,Unfurnished,10+ years,5194031.216536619,16320.05289996317,"Security,Lift,Balcony,Hall,Unfurnished,Gym",0,1,0,0,1,1,0,2792.00267088209,10.938278336940918,4.701261263543908,26.8520376947879,80.9676045285745,"394/G, Indira Nagar, Lucknow",2025-10-15
Delhi,Apartment,1150,2,2,1,1,Unfurnished,10+ years,7175985.025794712,19965.994796200026,"Security,Lift,Balcony,Hall,Unfurnished,Gym",0,1,0,0,1,1,0,5726.309937624045,16.64697257213946,3.4885235525438443,28.612489772472504,77.20205018927254,"195/F, Hauz Khas, Delhi",2024-12-02
Gurugram,Apartment,1000,3,2,1,1,Semi-Furnished,10+ years,6604757.647188903,23781.316406365713,"Security,Lift,Balcony,Hall,Semi-Furnished",0,0,0,0,1,1,0,5347.428690674458,17.636732719976575,3.9578048606577148,28.460927716415856,77.03189285203483,"495/H, Sushant Lok, Gurugram",2024-02-09
Kochi,Independent House,2450,4,3,0,1,Furnished,5-10 years,16710138.055444298,51460.29096546383,"Hall,Furnished,Parking,Garden",1,0,0,1,0,0,0,6161.336753286489,19.063706142554455,3.7129032687367607,9.924383403770154,76.2339143265316,"115/A, Kadavanthra, Kochi",2024-06-25
Gurugram,Villa,3800,6,3,1,0,Furnished,10+ years,45664803.573222324,243991.54918986995,"Security,Parking,Garden,Balcony,Furnished,Swimming Pool",1,0,1,1,1,0,0,10363.346684367676,62.90308603900835,7.28371881649694,28.45792410383361,77.00559932441628,"41/G, Sushant Lok, Gurugram",2024-01-01
Pune,Villa,2400,6,3,0,0,Semi-Furnished,10+ years,19660123.202095263,96436.04656537669,"Security,Parking,Garden,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,7074.050097955035,34.33785089994028,5.8248698425022445,18.522001609399474,73.84471975593686,"113/G, Hinjewadi, Pune",2024-10-16
Chandigarh,Studio,500,2,2,0,0,Semi-Furnished,5-10 years,1816447.8356105327,5749.842782477835,Semi-Furnished,0,0,0,0,0,0,0,2904.222724099825,10.383904216592823,4.2905404453006,30.68171528592279,76.81705443218421,"461/F, Sector 9, Chandigarh",2024-09-28
Noida,Apartment,1750,4,3,1,0,Unfurnished,1-5 years,11690461.654420642,30501.66851640207,"Security,Lift,Balcony,Unfurnished,Gym",0,1,0,0,1,1,0,6549.338224060851,15.490094968904199,2.8381667470457295,28.511695072791134,77.42580419428273,"175/D, Sector 50, Noida",2024-02-14
Ahmedabad,Apartment,1550,3,2,1,1,Unfurnished,5-10 years,8092967.522403546,23223.881283881536,"Security,Lift,Balcony,Hall,Unfurnished",0,0,0,0,1,1,0,4138.141240434662,14.531460429511924,4.213909458919938,23.013747503181637,72.58958417085103,"325/E, Satellite, Ahmedabad",2023-07-13
Noida,Villa,3300,4,3,1,1,Unfurnished,New,43147059.08082453,242703.20512620255,"Parking,Security,Garden,Balcony,Hall,Unfurnished,Swimming Pool",1,0,1,1,1,0,0,12989.548352194348,86.21752400916075,7.964944277182282,28.551928987489944,77.43549491261274,"288/A, Sector 62, Noida",2024-08-28
Chandigarh,Studio,500,1,1,0,1,Unfurnished,1-5 years,1763360.4349713637,4633.642650327174,"Hall,Unfurnished",0,0,0,0,0,0,0,3143.9759569712182,8.142240055848681,3.1077489779632765,30.7295734052456,76.81648428267914,"75/D, Sector 22, Chandigarh",2024-05-18
Lucknow,Apartment,2250,4,3,1,1,Semi-Furnished,5-10 years,9235716.12320659,46873.57761413439,"Security,Lift,Balcony,Hall,Gym,Semi-Furnished",0,1,0,0,1,1,0,4075.6446175505644,17.54557878149147,5.165979007866368,26.885661986415982,80.9401532020233,"457/A, Indira Nagar, Lucknow",2024-03-15
Chennai,Villa,4700,6,2,1,0,Semi-Furnished,10+ years,28563461.267703433,244540.08100496867,"Security,Parking,Garden,Balcony,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,6449.734474747186,46.870579328069034,8.720466774857035,13.108523521528655,80.27734561197623,"26/A, Mylapore, Chennai",2024-06-04
Delhi,Villa,4700,5,3,0,1,Furnished,New,66926394.440902345,327903.33523892064,"Parking,Security,Garden,Hall,Furnished,Swimming Pool",1,0,1,1,1,0,0,12388.951834446918,56.36399659788822,5.459444577821735,28.619299105714905,77.17769625083234,"197/A, Greater Kailash, Delhi",2024-10-25
Chennai,Apartment,1300,4,2,0,0,Semi-Furnished,5-10 years,9801561.780346753,28249.331089888936,"Gym,Security,Lift,Semi-Furnished",0,1,0,0,1,1,0,5174.386081939236,17.580869748429638,4.077207105158434,13.057011442866438,80.27182870311788,"388/D, Besant Nagar, Chennai",2025-08-07
Delhi,Apartment,1600,3,2,1,0,Unfurnished,5-10 years,13495410.642457087,52319.24267112325,"Balcony,Security,Lift,Unfurnished",0,0,0,0,1,1,0,6294.491344926555,24.87066079940554,4.741414567730235,28.641322456526474,77.20617794524254,"454/E, Pitampura, Delhi",2023-06-02
Bengaluru,Studio,750,2,2,1,1,Semi-Furnished,5-10 years,3830657.0868471987,13490.14758563313,"Balcony,Hall,Semi-Furnished",0,0,0,0,0,0,0,4029.183775268063,14.311389640193056,4.262319250277707,12.962619995537802,77.62386007096936,"451/C, Whitefield, Bengaluru",2024-06-23
Hyderabad,Apartment,650,1,1,0,1,Semi-Furnished,10+ years,3272881.7933422737,11101.423775184725,"Security,Lift,Hall,Gym,Semi-Furnished",0,1,0,0,1,1,0,4298.5619567451895,14.791260101642989,4.129174431025596,17.400839242845723,78.49385140019612,"101/B, Banjara Hills, Hyderabad",2024-05-19
Kochi,Studio,650,2,1,0,1,Furnished,10+ years,1783077.8588336983,5430.464442714327,"Hall,Furnished",0,0,0,0,0,0,0,2593.452593248973,8.829759494291457,4.085562011324784,9.959970539773574,76.26284886471646,"253/D, Kadavanthra, Kochi",2024-06-25
Chandigarh,Independent House,1200,4,3,1,1,Unfurnished,New,12508272.697260149,45206.40889498476,"Parking,Garden,Balcony,Hall,Unfurnished",1,0,0,1,0,0,0,8968.419213502233,30.698722693101203,4.107576413941487,30.748131350241533,76.7629607095055,"403/B, Sector 22, Chandigarh",2025-04-24
Gurugram,Studio,400,1,1,1,1,Unfurnished,New,1877394.2189460758,5448.252470943179,"Balcony,Hall,Unfurnished",0,0,0,0,0,0,0,4628.41582272207,11.451459715064335,2.968996776524583,28.46824223755037,77.03283586303279,"499/D, Sushant Lok, Gurugram",2025-06-08
Gurugram,Villa,2900,5,2,0,1,Unfurnished,10+ years,31247511.088888712,201841.80730671814,"Parking,Security,Garden,Hall,Unfurnished,Swimming Pool",1,0,1,1,1,0,0,9616.203749230828,56.21989888516871,7.0156457185714975,28.44270761462983,77.02590238500251,"464/G, DLF Phase 2, Gurugram",2024-04-23
Delhi,Independent House,1900,4,2,0,1,Semi-Furnished,1-5 years,21347557.478055064,103244.81474944665,"Hall,Parking,Semi-Furnished",1,0,0,0,0,0,0,8781.810654823561,38.73291330128839,5.2927007639382895,28.627152863467757,77.19242959537065,"416/G, Vasant Kunj, Delhi",2024-05-13
Chennai,Apartment,1600,4,3,0,1,Unfurnished,10+ years,9258098.545949345,24568.360445759692,"Unfurnished,Hall,Security,Lift",0,0,0,0,1,1,0,5380.4201718969925,13.568844165627404,3.0262716439508237,13.109348433100418,80.2534921944596,"195/C, Mylapore, Chennai",2024-09-02
Delhi,Independent House,1450,3,2,0,1,Unfurnished,1-5 years,19103242.976179626,64701.80361667901,"Hall,Parking,Unfurnished,Garden",1,0,0,1,0,0,0,10154.834875801454,38.977498635261064,4.60598315328311,28.593619019473838,77.22533557666516,"467/G, Greater Kailash, Delhi",2024-09-27
Chennai,Apartment,1400,4,3,0,1,Semi-Furnished,New,9981691.888381632,35450.36535099222,"Security,Lift,Hall,Gym,Semi-Furnished",0,1,0,0,1,1,0,6115.623976854472,21.226965131603368,4.165128244366909,13.122727276386978,80.27246953910776,"475/D, Velachery, Chennai",2024-01-26
Hyderabad,Independent House,2450,4,2,0,0,Unfurnished,1-5 years,20829939.4914913,87574.05612978907,"Parking,Unfurnished",1,0,0,0,0,0,0,7306.685052508355,30.73309934825801,5.047394126458066,17.38623210555217,78.5052524570553,"496/E, Kukatpally, Hyderabad",2024-08-22
Delhi,Villa,4450,4,3,1,1,Furnished,New,89267908.13917255,464495.41346664116,"Parking,Security,Garden,Balcony,Hall,Furnished,Swimming Pool",1,0,1,1,1,0,0,14813.668896123909,96.77713204611965,7.839554081415335,28.61954212021737,77.19292696483195,"77/A, Vasant Kunj, Delhi",2024-09-05
Chandigarh,Apartment,1450,3,2,0,1,Semi-Furnished,1-5 years,10331942.807567349,31632.22543555741,"Hall,Security,Lift,Semi-Furnished",0,0,0,0,1,1,0,6175.744941589201,17.178502314344605,3.3379297513392596,30.768674665313373,76.79581447468543,"173/E, Sector 22, Chandigarh",2025-08-07
Delhi,Studio,450,1,1,1,0,Semi-Furnished,5-10 years,2347306.102930096,8180.962860135856,"Balcony,Semi-Furnished",0,0,0,0,0,0,0,4377.073923069451,13.346460028637903,3.6590088072203124,28.630781178389633,77.20887650074627,"144/C, Hauz Khas, Delhi",2025-06-24
Bengaluru,Independent House,2450,5,2,0,1,Semi-Furnished,1-5 years,32221611.170614276,140719.08366470376,"Hall,Parking,Semi-Furnished,Garden",1,0,0,1,0,0,0,10783.145884866597,48.46090139775992,5.392960671980312,12.99759330022063,77.58301947024628,"338/C, Koramangala, Bengaluru",2024-07-13
Bengaluru,Studio,650,1,1,1,1,Furnished,5-10 years,2649330.3854255024,8370.262939663417,"Balcony,Hall,Furnished",0,0,0,0,0,0,0,5526.535931799425,13.821842656969613,3.0011948520821634,12.95862417372637,77.59413822233267,"326/D, Malleshwaram, Bengaluru",2024-12-06
Chandigarh,Apartment,1900,4,2,1,1,Unfurnished,1-5 years,13904558.654713467,44545.13038261404,"Security,Lift,Balcony,Hall,Unfurnished",0,0,0,0,1,1,0,6029.1432234884105,20.830312634804528,4.145924924188938,30.704491136687658,76.77027627799406,"479/G, Sector 22, Chandigarh",2024-11-26
Ahmedabad,Villa,4550,4,2,0,1,Furnished,5-10 years,33208260.9116217,199648.87096025748,"Parking,Security,Garden,Hall,Furnished",1,0,0,1,1,0,0,7558.91978623653,46.03264077435407,7.30781255673671,23.02183069261827,72.5895658924317,"210/E, Vastrapur, Ahmedabad",2025-01-15
Pune,Independent House,2900,5,3,0,0,Furnished,New,19680710.524230115,81462.713256868,"Furnished,Parking,Garden",1,0,0,1,0,0,0,6713.541169184893,27.725915314208365,4.955819520369391,18.481434871623822,73.89416683466702,"183/B, Kalyani Nagar, Pune",2024-03-17
Gurugram,Independent House,3200,4,3,1,1,Semi-Furnished,1-5 years,26601059.750989836,160874.84453243332,"Balcony,Hall,Parking,Semi-Furnished",1,0,0,0,0,0,0,9558.8061008224,47.793985220492985,5.999994315153772,28.462074353750108,77.021852260436,"253/C, Sector 43, Gurugram",2023-05-23
Kochi,Apartment,1350,4,3,1,1,Unfurnished,New,7642298.647132352,23736.15787251349,"Security,Lift,Balcony,Hall,Unfurnished,Gym",0,1,0,0,1,1,0,5097.756650229866,16.860703609919902,3.9689702196733054,9.909701911908543,76.26132514091665,"252/A, Marine Drive, Kochi",2025-09-08
Delhi,Independent House,2500,4,3,0,1,Semi-Furnished,10+ years,23869181.326522246,98719.50634385693,"Hall,Parking,Semi-Furnished,Garden",1,0,0,1,0,0,0,8404.466017227605,28.217604274789213,4.028944261341291,28.599177726771032,77.22067296384574,"456/D, Saket, Delhi",2024-06-15
Delhi,Independent House,3150,6,2,0,0,Furnished,10+ years,31094623.969775096,113892.84203373223,"Furnished,Parking,Garden",1,0,0,1,0,0,0,9606.880585912293,30.66292562410356,3.830120549523837,28.59797574512622,77.18876351255956,"208/H, Greater Kailash, Delhi",2024-01-28
Gurugram,Independent House,2000,5,3,1,1,Unfurnished,New,22991453.991162006,83020.05212408786,"Parking,Garden,Balcony,Hall,Unfurnished",1,0,0,1,0,0,0,10480.668743477516,37.899670738757536,4.3393800529009745,28.45385281387599,76.98380092085878,"398/C, DLF Phase 2, Gurugram",2023-12-11
Chandigarh,Independent House,2250,4,2,1,1,Unfurnished,5-10 years,15056079.392382976,51605.0397217614,"Balcony,Hall,Parking,Unfurnished",1,0,0,0,0,0,0,6376.444802779092,22.431088365098642,4.221365803462582,30.71929528439206,76.7807345854825,"195/B, Sector 9, Chandigarh",2023-09-04
Chandigarh,Apartment,1150,2,1,1,0,Unfurnished,New,5732773.72707009,18309.327377135036,"Security,Lift,Balcony,Unfurnished,Gym",0,1,0,0,1,1,0,4393.445518761091,15.795497934030129,4.314289875655763,30.753591643551847,76.74472485945594,"358/C, Sector 35, Chandigarh",2023-01-28
Greater Noida,Independent House,1600,3,2,0,1,Unfurnished,5-10 years,9967436.870139062,26602.65662038418,"Hall,Parking,Unfurnished",1,0,0,0,0,0,0,6256.111538241396,16.076940924641214,3.0837572175051986,28.501223583396754,77.523780902449,"353/A, Sector Beta, Greater Noida",2025-11-23
Mumbai,Apartment,1850,3,2,0,0,Unfurnished,1-5 years,23851381.27876737,46501.71013639863,"Unfurnished,Security,Lift",0,0,0,0,1,1,0,10448.645233506044,22.327538848992443,2.564260343807321,19.075824723875783,72.88570235977757,"106/C, Andheri, Mumbai",2023-01-20
Chandigarh,Apartment,2100,5,2,1,1,Unfurnished,1-5 years,16865949.90953906,55340.83899243259,"Security,Lift,Balcony,Hall,Unfurnished,Gym",0,1,0,0,1,1,0,6763.83280452101,24.677088308302014,4.378065931814449,30.708432647943273,76.76567169624887,"376/C, Sector 22, Chandigarh",2025-08-06
Ahmedabad,Independent House,1700,4,2,1,0,Unfurnished,5-10 years,7278015.792482223,30903.664506380836,"Balcony,Parking,Unfurnished,Garden",1,0,0,1,0,0,0,4908.376379529376,19.531741508757605,4.7751207320324545,23.04093402108795,72.57416146078481,"60/D, Vastrapur, Ahmedabad",2023-10-05
Delhi,Apartment,1950,4,3,1,0,Unfurnished,5-10 years,14672157.226201558,61950.62253625314,"Security,Lift,Balcony,Club House,Unfurnished",0,0,0,0,1,1,1,6839.4676697035065,23.290239035072595,4.086324870850466,28.633130260401607,77.22581423837298,"489/G, Dwarka, Delhi",2023-12-09
Chennai,Apartment,1650,4,3,0,1,Unfurnished,1-5 years,9768769.026025493,25331.26375056923,"Unfurnished,Hall,Security,Lift",0,0,0,0,1,1,0,4897.626789293542,13.484424753356297,3.3039082805167417,13.054629798068733,80.30006014418024,"331/H, Velachery, Chennai",2023-03-26
Pune,Apartment,1300,3,2,0,0,Semi-Furnished,1-5 years,8063979.097800277,26819.09442732213,"Security,Lift,Semi-Furnished",0,0,0,0,1,1,0,5038.651208116708,17.56174740013221,4.182487735251572,18.496584625019516,73.85737180045611,"381/F, Hinjewadi, Pune",2024-10-20
Chennai,Villa,2550,6,2,0,1,Semi-Furnished,10+ years,20253505.143438898,93941.09983197518,"Parking,Security,Garden,Hall,Semi-Furnished",1,0,0,1,1,0,0,7593.255500197504,34.3719729071452,5.431974136455886,13.135588463457406,80.27761745983473,"138/C, T Nagar, Chennai",2024-12-08
Delhi,Villa,4500,5,2,1,1,Furnished,1-5 years,75094737.79321943,444382.7468953147,"Parking,Security,Garden,Balcony,Hall,Furnished,Swimming Pool",1,0,1,1,1,0,0,15637.572021968524,90.5843346341107,6.951283831545166,28.632896162003497,77.18960726618401,"113/B, Dwarka, Delhi",2025-11-24
Kochi,Villa,2950,4,3,1,0,Unfurnished,10+ years,17051283.87122378,97040.68066570262,"Security,Parking,Garden,Balcony,Unfurnished,Swimming Pool",1,0,1,1,1,0,0,5939.700055145053,30.397280373496653,6.14117482525053,9.923700702256593,76.26117286841459,"322/D, Marine Drive, Kochi",2024-12-07
Lucknow,Villa,5050,6,2,1,1,Furnished,1-5 years,40363206.58739267,161648.97864250396,"Parking,Security,Garden,Balcony,Hall,Furnished",1,0,0,1,1,0,0,7713.556571668298,39.62744289272807,6.164851586871668,26.874041348939077,80.97150579883709,"52/D, Aliganj, Lucknow",2025-07-19
Bengaluru,Villa,3500,4,2,0,0,Unfurnished,New,64081261.5404301,259284.2381738704,"Security,Parking,Garden,Unfurnished,Swimming Pool",1,0,1,1,1,0,0,13426.011588800311,59.98234474675873,5.3611464000339195,12.936560268769071,77.57252579398732,"374/F, Malleshwaram, Bengaluru",2025-08-26
Chennai,Apartment,1100,3,2,1,1,Unfurnished,1-5 years,5331499.600633759,15079.47152786682,"Security,Lift,Balcony,Hall,Club House,Unfurnished",0,0,0,0,1,1,1,4712.306679741829,13.564498113554393,3.454231407782028,13.107000499592377,80.25759975272577,"63/G, Besant Nagar, Chennai",2025-07-02
Hyderabad,Studio,450,1,1,1,1,Furnished,5-10 years,1762283.0723343662,5137.824526441075,"Balcony,Hall,Furnished",0,0,0,0,0,0,0,3894.8388420106317,11.206201008414222,3.452630970259888,17.332707630645217,78.49136946405717,"416/G, Banjara Hills, Hyderabad",2024-11-11
Hyderabad,Apartment,800,3,2,1,1,Unfurnished,New,5800580.989941651,21807.707992740652,"Security,Lift,Balcony,Hall,Club House,Unfurnished",0,0,0,0,1,1,1,5427.8236843548,22.15133321238883,4.897285063161797,17.4153185947058,78.49094263302187,"182/F, Kukatpally, Hyderabad",2023-12-01
Gurugram,Studio,550,2,1,0,1,Semi-Furnished,1-5 years,3607995.736660318,10482.02413896873,"Hall,Semi-Furnished",0,0,0,0,0,0,0,5473.730352166726,15.989021321879813,3.505255895307456,28.471766634686354,77.02536411315398,"117/D, Sector 57, Gurugram",2025-10-12
Noida,Apartment,1350,4,3,1,1,Unfurnished,10+ years,5581056.302282883,27947.402259845298,"Security,Lift,Balcony,Hall,Unfurnished,Gym",0,1,0,0,1,1,0,4660.099303208109,20.080144306462,5.17074242412948,28.56968156885442,77.38315615616708,"142/A, Sector 76, Noida",2024-04-06
Lucknow,Villa,4650,4,2,0,1,Furnished,5-10 years,31739323.033817742,130108.10092849028,"Parking,Security,Garden,Hall,Furnished,Swimming Pool",1,0,1,1,1,0,0,7356.256759704062,32.32416136050178,5.272925470067823,26.862647005370505,80.95019488214336,"467/H, Aliganj, Lucknow",2023-06-25
Noida,Apartment,1850,4,2,1,0,Furnished,10+ years,10822846.801465208,37379.58487176566,"Security,Lift,Balcony,Furnished,Gym",0,1,0,0,1,1,0,6189.858298718768,18.725105425298096,3.6301520044503737,28.542828636218808,77.37898504150043,"3/C, Sector 137, Noida",2023-08-28
Bengaluru,Apartment,1000,2,1,1,1,Semi-Furnished,1-5 years,6474332.977758195,28574.762231188994,"Security,Lift,Balcony,Hall,Club House,Gym,Semi-Furnished",0,1,0,0,1,1,1,6120.489488547368,21.632825712466158,4.241391297793172,12.91672529631572,77.61137686116257,"403/A, BTM Layout, Bengaluru",2024-05-25
Bengaluru,Apartment,1850,4,2,1,1,Unfurnished,5-10 years,19063570.081145447,48294.911263249734,"Security,Lift,Balcony,Hall,Unfurnished,Gym",0,1,0,0,1,1,0,7555.477105843449,20.94980504628488,3.3273565260489795,12.983506596064881,77.60042407001565,"310/D, Koramangala, Bengaluru",2024-10-16
Chandigarh,Apartment,1250,3,2,0,0,Semi-Furnished,1-5 years,9417308.19447255,29054.306878674866,"Security,Lift,Semi-Furnished",0,0,0,0,1,1,0,6163.759647097883,17.95070935256014,3.49475846826934,30.73239796020821,76.7504864043539,"4/E, Sector 35, Chandigarh",2025-05-10
Chandigarh,Apartment,550,2,2,0,1,Unfurnished,5-10 years,3110542.4873042395,9082.913077327572,"Unfurnished,Hall,Security,Lift",0,0,0,0,1,1,0,5420.765172307938,13.198322995896772,2.921725456026896,30.724812723131368,76.79932955816011,"284/G, Sector 35, Chandigarh",2024-12-08
Delhi,Apartment,1500,4,2,1,0,Unfurnished,10+ years,15986339.92155437,49548.728984419715,"Security,Lift,Balcony,Club House,Unfurnished",0,0,0,0,1,1,1,8080.249109721198,29.15078758043126,4.329191417431993,28.64768721783175,77.21494142617753,"339/A, Vasant Kunj, Delhi",2025-11-11
Patna,Villa,3600,4,2,1,1,Unfurnished,10+ years,15269201.98429125,84113.47575898877,"Parking,Security,Garden,Balcony,Hall,Unfurnished,Swimming Pool",1,0,1,1,1,0,0,4465.251656720354,25.05810694808525,6.734162069554657,25.58370001444168,85.15088756912941,"162/H, Kankarbagh, Patna",2025-01-26
Delhi,Studio,450,1,1,1,0,Unfurnished,New,2495338.7103055003,4940.5532843111905,"Balcony,Unfurnished",0,0,0,0,0,0,0,4634.1588793374585,10.072702578665426,2.6082927687897084,28.592513208744954,77.22708024257872,"169/D, Rohini, Delhi",2025-12-13
Chennai,Apartment,1400,3,2,1,1,Semi-Furnished,5-10 years,6656966.756319114,32685.513008172442,"Security,Lift,Balcony,Hall,Semi-Furnished",0,0,0,0,1,1,0,4447.198666870118,19.807791784282088,5.34479161414821,13.086020415934847,80.22857440126704,"154/H, Adyar, Chennai",2024-08-20
Delhi,Apartment,1500,4,2,1,1,Semi-Furnished,1-5 years,14022729.200177848,58198.239044563205,"Security,Lift,Balcony,Hall,Gym,Semi-Furnished",0,1,0,0,1,1,0,7298.504442965405,31.821999360060644,5.232085495115149,28.616828683235752,77.21893961417565,"277/F, Rohini, Delhi",2024-11-22
Bengaluru,Apartment,1250,4,2,0,0,Furnished,5-10 years,11009612.749276657,41620.59693085767,"Furnished,Security,Lift,Club House",0,0,0,0,1,1,1,7618.234130564298,25.590524608592705,4.030938010569727,12.98340026767366,77.58809672740223,"285/D, Koramangala, Bengaluru",2024-08-18
Noida,Apartment,1400,4,3,1,0,Unfurnished,1-5 years,7877664.089121113,27126.2941800965,"Balcony,Security,Lift,Unfurnished",0,0,0,0,1,1,0,5508.426770577152,17.579595783910122,3.8296805638539584,28.50286532962007,77.39487495827017,"368/C, Sector 62, Noida",2025-03-03
Delhi,Apartment,2250,6,2,1,1,Unfurnished,5-10 years,20506142.598087527,58210.8198750223,"Security,Lift,Balcony,Hall,Club House,Unfurnished,Gym",0,1,0,0,1,1,1,7824.443780907352,22.397397989376394,3.434988906538597,28.6328814414172,77.20527576828891,"159/B, Pitampura, Delhi",2025-12-24
Ahmedabad,Studio,550,2,1,1,1,Unfurnished,New,1731709.4289923515,6417.148513232895,"Balcony,Hall,Unfurnished",0,0,0,0,0,0,0,3305.301870005261,12.19941403875524,4.429034751516655,23.017011902879116,72.57726642562345,"304/A, Satellite, Ahmedabad",2023-09-04
Hyderabad,Villa,4150,4,2,1,1,Semi-Furnished,5-10 years,51200309.70168581,244555.13082257737,"Parking,Security,Garden,Balcony,Hall,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,9826.4389744316,56.64059783670789,6.916922557694005,17.381254495561258,78.48314387314178,"151/G, Kukatpally, Hyderabad",2024-05-25
Chennai,Apartment,1250,4,2,1,0,Unfurnished,10+ years,5731115.430969571,19817.55366465368,"Security,Lift,Balcony,Club House,Unfurnished",0,0,0,0,1,1,1,4840.116829687848,12.686090666898375,3.14523581474372,13.083652757882417,80.29538241252686,"115/B, Mylapore, Chennai",2024-11-07
Chandigarh,Independent House,2750,6,3,1,1,Semi-Furnished,5-10 years,20750160.363844685,116538.95263738673,"Parking,Garden,Balcony,Hall,Semi-Furnished",1,0,0,1,0,0,0,6796.224240926259,33.34529589986156,5.887733197334923,30.70420218268801,76.79328260049073,"455/H, Sector 10, Chandigarh",2025-12-20
Chennai,Independent House,2650,4,3,1,1,Semi-Furnished,1-5 years,22279736.856127203,69446.22821325056,"Balcony,Hall,Parking,Semi-Furnished",1,0,0,0,0,0,0,7719.172278822718,25.21547324879709,3.9199238992980945,13.091093664664296,80.27954316734508,"312/A, T Nagar, Chennai",2025-08-11
Delhi,Independent House,3800,5,3,1,1,Semi-Furnished,5-10 years,58447667.90347184,316984.8716817483,"Parking,Garden,Balcony,Hall,Semi-Furnished",1,0,0,1,0,0,0,11893.94867187048,62.43163599538943,6.298830208646384,28.60162048656892,77.22039424793964,"301/H, Dwarka, Delhi",2024-07-07
Pune,Villa,3850,5,3,1,1,Unfurnished,5-10 years,30604564.42345118,162443.5990590487,"Parking,Security,Garden,Balcony,Hall,Unfurnished",1,0,0,1,1,0,0,7390.538561995687,35.652138192528,5.7888292540727795,18.51410257316677,73.83835762576277,"190/E, Kalyani Nagar, Pune",2024-07-09
Pune,Independent House,3050,6,3,1,0,Unfurnished,10+ years,24868109.41233146,119943.93932072885,"Balcony,Parking,Unfurnished,Garden",1,0,0,1,0,0,0,6878.25606683289,33.84062079523188,5.903930379983171,18.51609501138544,73.85705555314007,"18/E, Kothrud, Pune",2024-07-27
Greater Noida,Independent House,1750,3,2,1,1,Semi-Furnished,New,12724525.206598494,47791.38878138395,"Balcony,Hall,Parking,Semi-Furnished",1,0,0,0,0,0,0,7214.5911946803935,25.459118107759572,4.234604692756245,28.478771634105332,77.51442774546092,"12/D, Sector Beta, Greater Noida",2024-05-24
