city,property_type,area,bedrooms,bathrooms,balcony,hall,furnishing,property_age,sale_price,rent_price,amenities,parking,gym,swimming_pool,garden,security,lift,club_house,price_per_sqft,rent_per_sqft,gross_yield,latitude,longitude,address,listing_date
Noida,Studio,700,1,1,1,0,Semi-Furnished,10+ years,2013961.0141503152,6668.822829796575,"Balcony,Semi-Furnished",0,0,0,0,0,0,0,2841.8253218401424,8.851935669042268,3.7378521196273042,28.540175418033467,77.40039783848475,"262/C, Sector 15, Noida",2023-08-21
Gurugram,Independent House,3100,6,2,1,1,Furnished,1-5 years,33812417.240804076,186568.14735824196,"Parking,Garden,Balcony,Hall,Furnished",1,0,0,1,0,0,0,9194.146602374398,50.76517745869187,6.6257604522749345,28.45425613896986,77.0283572436971,"443/H, Golf Course Road, Gurugram",2024-04-15
Bengaluru,Independent House,2950,5,2,1,0,Semi-Furnished,New,35437832.03362054,139771.53942503055,"Balcony,Parking,Semi-Furnished,Garden",1,0,0,1,0,0,0,9887.001823047285,41.43773853064654,5.029359468799001,12.96319728565664,77.57227394195714,"28/A, BTM Layout, Bengaluru",2024-07-13
Kochi,Studio,500,2,1,1,1,Semi-Furnished,1-5 years,1674318.2268043957,4285.959321056364,"Balcony,Hall,Semi-Furnished",0,0,0,0,0,0,0,3215.5571866835517,8.385211269038448,3.129241042428514,9.972942769851633,76.26933111678892,"372/C, Kakkanad, Kochi",2024-08-28
Delhi,Studio,600,2,2,0,0,Furnished,5-10 years,3531168.8544670246,12002.941749821652,Furnished,0,0,0,0,0,0,0,5097.057076992846,15.846526302169625,3.73074722832464,28.606379992069648,77.24960203851853,"190/D, Rohini, Delhi",2025-09-19
Mumbai,Independent House,2900,5,3,1,1,Unfurnished,New,55407386.93634717,138637.712830992,"Balcony,Hall,Parking,Unfurnished",1,0,0,0,0,0,0,13722.571809766621,45.01061787489571,3.936050923882426,19.087716451234567,72.89021265112177,"4/C, Juhu, Mumbai",2024-09-11
Chennai,Studio,550,2,2,1,1,Unfurnished,1-5 years,1980740.166130042,6438.1946939133095,"Balcony,Hall,Unfurnished",0,0,0,0,0,0,0,3442.9583395085715,11.174249643368569,3.8946447356537637,13.0942412976763,80.2564023349519,"198/C, T Nagar, Chennai",2024-07-09
Ahmedabad,Villa,4700,6,3,1,1,Semi-Furnished,1-5 years,38202653.6098578,167061.97649725332,"Parking,Security,Garden,Balcony,Hall,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,9430.326224503662,38.16936082877638,4.85701468900588,23.058905669444812,72.5991949975279,"154/E, Bodakdev, Ahmedabad",2024-02-19
Mumbai,Independent House,2150,4,3,1,1,Unfurnished,1-5 years,35064914.3842259,120796.06333422971,"Balcony,Hall,Parking,Unfurnished",1,0,0,0,0,0,0,13381.43213373505,44.70345597949077,4.008849474351118,19.0343318434129,72.88242031590812,"478/F, Andheri, Mumbai",2025-08-11
Chandigarh,Apartment,850,2,1,0,1,Semi-Furnished,10+ years,3799505.085761911,14886.159788277206,"Security,Lift,Hall,Club House,Semi-Furnished",0,0,0,0,1,1,1,4397.24591602022,15.431812719881687,4.211312175284962,30.726720705344295,76.78819821592536,"421/C, Sector 35, Chandigarh",2024-05-14
Jaipur,Independent House,3400,6,2,1,0,Semi-Furnished,5-10 years,17812498.60009523,58886.9472131427,"Balcony,Parking,Semi-Furnished",1,0,0,0,0,0,0,4499.729584796561,16.83812694942298,4.490437027055505,26.917208090217958,75.79502764833386,"249/A, C-Scheme, Jaipur",2024-10-19
Mumbai,Apartment,1700,4,2,0,1,Semi-Furnished,New,29795343.1152322,88876.31986695278,"Security,Lift,Hall,Club House,Semi-Furnished",0,0,0,0,1,1,1,12271.8125381974,48.745667800452345,4.766598347104077,19.083159274711686,72.87992572033006,"493/A, Andheri, Mumbai",2023-06-27
Ahmedabad,Studio,450,1,1,1,1,Semi-Furnished,1-5 years,1549304.135925788,3781.572844391634,"Balcony,Hall,Semi-Furnished",0,0,0,0,0,0,0,3110.0316543447634,8.39758161151814,3.2401914365546416,23.016057929505923,72.5443181077449,"332/A, Bodakdev, Ahmedabad",2024-07-19
Mumbai,Apartment,650,1,1,1,1,Semi-Furnished,New,8202662.786647226,41031.15182787153,"Security,Lift,Balcony,Hall,Club House,Semi-Furnished",0,0,0,0,1,1,1,10664.705735035132,38.20201453002897,4.298516862536174,19.14559963004128,72.87500169477993,"19/G, Bandra, Mumbai",2025-05-22
Ahmedabad,Villa,4200,4,2,1,1,Furnished,10+ years,29089259.58557673,145668.67844379353,"Parking,Security,Garden,Balcony,Hall,Furnished",1,0,0,1,1,0,0,7209.827610479773,35.406840440678735,5.8930963157920955,23.009048094465072,72.5827197476863,"184/H, Satellite, Ahmedabad",2024-01-18
Bengaluru,Independent House,2500,6,2,0,1,Unfurnished,1-5 years,24943386.974976398,108902.84662996937,"Hall,Parking,Unfurnished,Garden",1,0,0,1,0,0,0,8940.78001014639,35.03823673833023,4.702708716496855,12.980992267053713,77.58307412967676,"130/F, Whitefield, Bengaluru",2025-08-24
Mumbai,Villa,2400,6,2,1,1,Unfurnished,10+ years,51221996.20816614,219680.2131378743,"Parking,Security,Garden,Balcony,Hall,Unfurnished,Swimming Pool",1,0,1,1,1,0,0,16517.019803041552,81.78807053949706,5.942094022877135,19.062333528852438,72.84420446186851,"238/D, Worli, Mumbai",2024-06-14
Gurugram,Independent House,2100,4,3,0,0,Furnished,1-5 years,18937752.044374045,54763.34915188218,"Furnished,Parking",1,0,0,0,0,0,0,7778.406741110235,23.051074445337672,3.556163910561589,28.45210471951985,77.00054658952922,"215/C, Sushant Lok, Gurugram",2023-06-26
Lucknow,Apartment,1100,2,1,1,1,Furnished,New,4370255.592247068,13793.00238329582,"Security,Lift,Balcony,Hall,Furnished,Club House",0,0,0,0,1,1,1,3735.9680183044698,12.59678771202828,4.0461120599459095,26.82199663640307,80.94442084040836,"16/E, Gomti Nagar, Lucknow",2024-03-15
Kochi,Apartment,950,2,1,1,1,Unfurnished,1-5 years,3352769.4630636424,13716.997275668538,"Security,Lift,Balcony,Hall,Club House,Unfurnished",0,0,0,0,1,1,1,3340.4074458115933,11.755731782086478,4.2231010340345865,9.962063256901873,76.27479032056942,"296/H, Panampilly Nagar, Kochi",2025-12-11
Delhi,Independent House,1850,3,2,1,0,Unfurnished,5-10 years,16965604.130908854,61096.22977927942,"Balcony,Parking,Unfurnished",1,0,0,0,0,0,0,8551.23285674434,33.08901145789947,4.6434022338852206,28.62650845887459,77.21391688124363,"37/B, Pitampura, Delhi",2024-04-07
Jaipur,Villa,3950,4,3,0,1,Semi-Furnished,5-10 years,24066685.462580048,105695.40311174419,"Parking,Security,Garden,Hall,Semi-Furnished",1,0,0,1,1,0,0,6097.975219160616,27.285823374222485,5.369485259006028,26.940281267958397,75.78095168752068,"48/H, C-Scheme, Jaipur",2024-10-23
Patna,Studio,500,1,1,1,1,Semi-Furnished,New,907568.979854641,3477.183401449244,"Balcony,Hall,Semi-Furnished",0,0,0,0,0,0,0,2162.2759447404333,7.324761808495951,4.065028883836696,25.58994635015247,85.15224793435799,"176/H, Boring Road, Patna",2024-06-05
Gurugram,Apartment,1150,2,2,1,1,Unfurnished,New,6060518.814946792,23887.495098180036,"Security,Lift,Balcony,Hall,Unfurnished",0,0,0,0,1,1,0,5467.151267984094,21.33666187665616,4.683242331692126,28.468086078490124,77.02791983045613,"337/G, Sector 57, Gurugram",2024-06-02
Ahmedabad,Apartment,1100,2,1,1,0,Unfurnished,1-5 years,4670394.9283919,16976.57892900553,"Security,Lift,Balcony,Unfurnished,Gym",0,1,0,0,1,1,0,3885.9464309514433,13.622276661265738,4.206628239472802,23.000993142721384,72.58599163084389,"43/B, Bodakdev, Ahmedabad",2025-04-19
Bengaluru,Apartment,1650,4,2,0,1,Semi-Furnished,1-5 years,18744760.46884372,60069.35078962387,"Security,Lift,Hall,Gym,Semi-Furnished",0,1,0,0,1,1,0,8668.26108744405,32.07344336959875,4.440121456340123,12.945227581859768,77.59822219817373,"467/F, Whitefield, Bengaluru",2025-11-25
Mumbai,Villa,4600,4,3,1,0,Semi-Furnished,5-10 years,93622036.13813755,666721.4078315622,"Security,Parking,Garden,Balcony,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,22086.707339438846,141.85753674789987,7.707307453361892,19.094099750612546,72.85849557941923,"34/E, Andheri, Mumbai",2024-03-08
Kochi,Independent House,2150,4,2,0,1,Semi-Furnished,10+ years,13083219.849681418,67228.13232214913,"Hall,Parking,Semi-Furnished,Garden",1,0,0,1,0,0,0,5479.100492157964,24.821700489964066,5.436301201372112,9.903252763585698,76.26063271517155,"319/G, Marine Drive, Kochi",2025-01-27
Noida,Villa,3450,6,2,0,0,Semi-Furnished,10+ years,26976791.373940047,159505.97942776058,"Security,Parking,Semi-Furnished,Garden",1,0,0,1,1,0,0,7954.2961608950945,37.7208035992512,5.690631000343314,28.532231146164623,77.35170358975148,"110/A, Sector 15, Noida",2024-06-16
Mumbai,Studio,400,1,1,1,0,Semi-Furnished,10+ years,2584435.1078586746,7692.408850782416,"Balcony,Semi-Furnished",0,0,0,0,0,0,0,6244.396952450058,17.14576193436395,3.2949401644243563,19.08698411435526,72.88814627423166,"84/D, Bandra, Mumbai",2024-01-21
Greater Noida,Apartment,1750,3,2,0,0,Semi-Furnished,1-5 years,8840195.484909888,25610.174578784015,"Security,Lift,Semi-Furnished,Club House",0,0,0,0,1,1,1,5628.942888232763,13.610062468796933,2.901446201683503,28.503705933155363,77.52235988889625,"424/A, Sector 1, Greater Noida",2024-12-07
Delhi,Independent House,2400,4,2,1,1,Furnished,5-10 years,29729714.62558325,110397.74990789732,"Balcony,Hall,Furnished,Parking",1,0,0,0,0,0,0,10380.753083632279,36.395619310817416,4.207280803340222,28.616474117787,77.22317728094478,"108/G, Dwarka, Delhi",2024-03-13
Mumbai,Apartment,1350,4,3,0,1,Furnished,5-10 years,18834411.333318483,80060.3204090078,"Hall,Furnished,Security,Lift",0,0,0,0,1,1,0,10901.759065082146,47.499352330125575,5.228442717901985,19.090465939311702,72.8767623840391,"148/E, Bandra, Mumbai",2025-09-01
Hyderabad,Independent House,3750,5,3,0,1,Furnished,New,43235834.99585296,198052.330145694,"Hall,Furnished,Parking,Garden",1,0,0,1,0,0,0,9083.488555087504,38.044206569768754,5.025937733818471,17.362470783611943,78.48167827356285,"273/D, Jubilee Hills, Hyderabad",2025-09-28
Mumbai,Apartment,1000,2,2,1,1,Semi-Furnished,10+ years,12029990.957823724,52765.09685406238,"Security,Lift,Balcony,Hall,Gym,Semi-Furnished",0,1,0,0,1,1,0,9548.123616688217,34.93605180687895,4.390733075028609,19.104378283102793,72.89003571714814,"380/H, Bandra, Mumbai",2025-09-15
Jaipur,Independent House,2600,6,3,1,1,Furnished,5-10 years,13042608.23103622,60134.14928447331,"Parking,Garden,Balcony,Hall,Furnished",1,0,0,1,0,0,0,5317.676355368,21.626083859629798,4.880195577408329,26.937663284746026,75.79816799920053,"344/B, Mansarovar, Jaipur",2025-05-17
Hyderabad,Studio,450,1,1,0,0,Semi-Furnished,5-10 years,1090795.0044189142,2353.8197087380267,Semi-Furnished,0,0,0,0,0,0,0,2764.765870234763,5.458214449257265,2.3690459324689774,17.36233216589146,78.46390033807559,"326/D, Banjara Hills, Hyderabad",2024-08-04
Chennai,Studio,600,2,1,1,1,Furnished,5-10 years,2289588.3684247145,5812.929466146026,"Balcony,Hall,Furnished",0,0,0,0,0,0,0,3539.616071235384,9.721071135099399,3.2956357772575897,13.055692052794928,80.29561794903263,"226/E, T Nagar, Chennai",2024-06-23
Chennai,Villa,4350,4,3,1,1,Unfurnished,10+ years,47573707.13980265,216965.32329055588,"Parking,Security,Garden,Balcony,Hall,Unfurnished,Swimming Pool",1,0,1,1,1,0,0,9499.615945236907,42.352235028426755,5.349972285942204,13.090494514812216,80.2613792951171,"481/B, Besant Nagar, Chennai",2025-08-13
Patna,Apartment,1300,4,2,1,1,Furnished,1-5 years,4933351.826181073,17633.970608024058,"Security,Lift,Balcony,Hall,Furnished",0,0,0,0,1,1,0,4172.295898628838,14.70093394903778,4.228156671400709,25.59779427065569,85.1502038432413,"486/A, Patliputra, Patna",2024-11-16
Hyderabad,Independent House,3100,4,2,1,1,Semi-Furnished,1-5 years,36324866.514075235,118454.05484188061,"Balcony,Hall,Parking,Semi-Furnished",1,0,0,0,0,0,0,9449.71911901511,32.03992901106017,4.068683346990255,17.37624065579092,78.48232407182238,"44/D, Kukatpally, Hyderabad",2025-06-06
Bengaluru,Apartment,1950,3,2,1,1,Semi-Furnished,New,16802359.579382583,62216.706552748685,"Security,Lift,Balcony,Hall,Club House,Semi-Furnished",0,0,0,0,1,1,1,6185.453114686136,27.22694407565676,5.282124411098374,13.011661521211275,77.61421906003042,"462/D, Whitefield, Bengaluru",2025-05-25
Noida,Studio,400,1,1,0,0,Unfurnished,New,1137583.991497894,2905.347533631826,Unfurnished,0,0,0,0,0,0,0,2938.7482973139136,7.782673710401223,3.177954526087766,28.54591404706084,77.41246940514853,"400/E, Sector 50, Noida",2023-12-04
Lucknow,Apartment,900,2,2,0,1,Semi-Furnished,5-10 years,3281750.166505072,13501.206699106106,"Security,Lift,Hall,Club House,Semi-Furnished",0,0,0,0,1,1,1,3166.9231495073336,12.592034852988974,4.771332018567437,26.86575185197631,80.9644118362834,"182/G, Aliganj, Lucknow",2024-10-10
Pune,Apartment,1250,3,2,1,1,Unfurnished,New,6220415.72984978,22218.105078197306,"Security,Lift,Balcony,Hall,Unfurnished",0,0,0,0,1,1,0,3985.992960317898,14.541465637183492,4.377769589243958,18.537075177515074,73.86358212179049,"299/C, Viman Nagar, Pune",2024-05-23
Chennai,Apartment,1650,4,2,0,1,Unfurnished,10+ years,6019987.232345463,27068.637021931645,"Unfurnished,Hall,Security,Lift",0,0,0,0,1,1,0,3817.393690296405,14.216437393539765,4.468945635765197,13.07696465039595,80.27836806530615,"448/C, Adyar, Chennai",2023-10-14
Greater Noida,Apartment,1100,2,2,1,1,Furnished,5-10 years,6961366.734796937,19147.593124076917,"Security,Lift,Balcony,Hall,Furnished,Gym",0,1,0,0,1,1,0,5922.8823713285465,17.050381995127005,3.4544765726223545,28.457242361520457,77.50456901129192,"26/G, Sector Beta, Greater Noida",2024-05-12
Chandigarh,Independent House,3200,4,2,1,1,Furnished,1-5 years,33567120.40265261,168572.98254624588,"Balcony,Hall,Furnished,Parking",1,0,0,0,0,0,0,9448.676010305073,45.90573367492864,5.830116341150295,30.714816391471054,76.75043694695606,"438/G, Sector 10, Chandigarh",2024-09-15
Kochi,Independent House,2400,6,2,1,1,Semi-Furnished,5-10 years,15861147.125162095,80192.8208610629,"Balcony,Hall,Parking,Semi-Furnished",1,0,0,0,0,0,0,6240.728485633794,30.643599543153258,5.892312017168201,9.902952847546164,76.27815890444688,"435/C, Marine Drive, Kochi",2023-06-14
Jaipur,Studio,600,1,1,1,0,Furnished,New,1829609.0919291696,5307.936515793482,"Balcony,Furnished",0,0,0,0,0,0,0,3153.4244399291933,8.738440282091235,3.3253146026688802,26.894722197751346,75.7917012389233,"397/G, Jawahar Nagar, Jaipur",2024-04-09
Kochi,Independent House,2100,6,2,1,1,Unfurnished,10+ years,10979412.245227065,34421.1183536238,"Balcony,Hall,Parking,Unfurnished",1,0,0,0,0,0,0,4900.191022576154,17.091485148288488,4.185506663608325,9.963796737821001,76.26216941767768,"497/C, Kadavanthra, Kochi",2025-05-13
Gurugram,Studio,600,2,1,1,0,Unfurnished,New,3467757.3082588846,9639.88057611609,"Balcony,Unfurnished",0,0,0,0,0,0,0,5187.832039637849,15.180267142953689,3.5113551156556073,28.452523160313692,77.06326043468574,"199/E, Sushant Lok, Gurugram",2024-08-26
Pune,Villa,2250,5,2,0,1,Semi-Furnished,5-10 years,17445849.623509977,70187.60141136793,"Parking,Security,Garden,Hall,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,6928.850122675956,30.196741927342536,5.229740818641995,18.56177846160561,73.8588043539269,"337/B, Viman Nagar, Pune",2024-09-27
Delhi,Apartment,1300,3,2,1,1,Furnished,10+ years,12533416.507072391,41056.2377590623,"Security,Lift,Balcony,Hall,Furnished",0,0,0,0,1,1,0,6966.604764142306,24.749907763907785,4.263179887792277,28.642213964740346,77.21294202059464,"288/F, Greater Kailash, Delhi",2024-10-12
Pune,Apartment,1900,3,2,0,1,Furnished,5-10 years,13154085.618592547,56561.59848072674,"Hall,Furnished,Security,Lift",0,0,0,0,1,1,0,5282.182569803585,24.899726770317304,5.656690530765168,18.539220542783628,73.87263560946104,"27/B, Viman Nagar, Pune",2023-01-11
Chandigarh,Apartment,950,2,1,1,0,Semi-Furnished,10+ years,4429105.04659624,18618.482716698363,"Security,Lift,Balcony,Gym,Semi-Furnished",0,1,0,0,1,1,0,4708.444216853248,19.75935771022719,5.035894694770184,30.758851281570774,76.76001650966646,"497/F, Sector 35, Chandigarh",2024-08-13
Jaipur,Villa,3900,6,2,1,1,Unfurnished,5-10 years,34189306.4207087,155611.0742568963,"Parking,Security,Garden,Balcony,Hall,Unfurnished",1,0,0,1,1,0,0,7830.572555105168,34.966113227790395,5.358399475654299,26.886716590217972,75.81466197493621,"335/B, Jawahar Nagar, Jaipur",2024-09-14
Bengaluru,Apartment,1100,3,2,0,0,Semi-Furnished,New,9406378.012201048,20424.608405100083,"Security,Lift,Semi-Furnished",0,0,0,0,1,1,0,6584.606774182199,15.160588503061811,2.7629146018265742,12.974752107683415,77.57711245611944,"349/H, Whitefield, Bengaluru",2024-10-18
Kochi,Independent House,2400,6,3,1,1,Unfurnished,5-10 years,19261471.169240624,69403.45610813932,"Balcony,Hall,Parking,Unfurnished",1,0,0,0,0,0,0,6764.488087803894,25.52127631652205,4.527398257237395,9.926456846725692,76.26470343563159,"402/A, Kakkanad, Kochi",2024-03-28
Noida,Studio,650,2,1,0,1,Unfurnished,New,2781153.336404274,10362.34719807897,"Hall,Unfurnished",0,0,0,0,0,0,0,4209.600978059369,13.568086041369844,3.867754529349644,28.547037404178294,77.3708543723639,"467/B, Sector 62, Noida",2025-10-21
Delhi,Apartment,1900,4,3,0,1,Furnished,1-5 years,25691934.46589682,74487.44323482651,"Hall,Furnished,Security,Lift",0,0,0,0,1,1,0,11069.978665436955,33.73476802816754,3.6568924708224038,28.618432214894092,77.20091739906036,"258/B, Saket, Delhi",2023-09-28
Lucknow,Independent House,2350,6,2,0,0,Unfurnished,5-10 years,10414752.998217558,39435.060862673505,"Parking,Unfurnished,Garden",1,0,0,1,0,0,0,4431.890494770889,17.23260354623655,4.665982672605021,26.869854531174877,80.91643585410569,"58/E, Indira Nagar, Lucknow",2023-04-13
Hyderabad,Independent House,3300,6,3,1,1,Furnished,10+ years,33516235.362693395,109508.80847651546,"Parking,Garden,Balcony,Hall,Furnished",1,0,0,1,0,0,0,8311.328125771439,31.89787596441606,4.605455419165808,17.395390169351842,78.5192065589328,"270/D, Banjara Hills, Hyderabad",2024-07-08
Chennai,Independent House,2500,5,2,1,1,Semi-Furnished,10+ years,14829341.922408193,45861.129967829576,"Parking,Garden,Balcony,Hall,Semi-Furnished",1,0,0,1,0,0,0,5869.672267698059,17.69393573135128,3.617360886479015,13.054803699293709,80.26657412890434,"465/B, Besant Nagar, Chennai",2024-05-24
Pune,Apartment,1150,2,2,1,1,Furnished,New,5385632.988214341,23371.202290199006,"Security,Lift,Balcony,Hall,Furnished,Gym",0,1,0,0,1,1,0,4651.087492611148,17.73850757975582,4.57660904670636,18.54070774563855,73.82063639628812,"428/A, Kalyani Nagar, Pune",2024-07-21
Jaipur,Apartment,1250,3,2,1,1,Semi-Furnished,1-5 years,6751091.717692455,33451.48046470068,"Security,Lift,Balcony,Hall,Club House,Semi-Furnished",0,0,0,0,1,1,1,4963.902672935774,22.276938795249897,5.385344620080901,26.918352413072792,75.78282979959955,"234/F, Jawahar Nagar, Jaipur",2023-06-11
Pune,Apartment,1750,3,2,1,0,Unfurnished,5-10 years,6975578.590132113,27810.65506482575,"Balcony,Security,Lift,Unfurnished",0,0,0,0,1,1,0,4036.942517170007,14.089018884725817,4.188026604233905,18.505242098614342,73.85322373766716,"261/H, Kothrud, Pune",2025-10-04
Kochi,Apartment,1450,4,3,0,0,Unfurnished,10+ years,5753396.425055619,16435.84432645255,"Unfurnished,Security,Lift",0,0,0,0,1,1,0,3775.2258529062074,10.583575594291462,3.3641141505144496,9.943790005793351,76.24968861829606,"499/E, Thevara, Kochi",2024-03-16
Mumbai,Independent House,2400,4,2,0,0,Furnished,New,55215008.67701811,234656.94966762335,"Furnished,Parking,Garden",1,0,0,1,0,0,0,16405.616012995437,70.54981180371252,5.160414220191011,19.09449106399621,72.8492107047643,"478/C, Powai, Mumbai",2023-09-25
Gurugram,Apartment,1150,2,1,0,1,Semi-Furnished,10+ years,7323325.68302064,31640.65588094672,"Security,Lift,Hall,Club House,Gym,Semi-Furnished",0,1,0,0,1,1,1,6046.012230706644,23.77512912592301,4.718838444654133,28.481466683438928,77.01619711419168,"480/G, Golf Course Road, Gurugram",2024-07-18
Ahmedabad,Apartment,1350,4,3,0,1,Semi-Furnished,1-5 years,6393701.135290024,29992.783782530474,"Hall,Security,Lift,Semi-Furnished",0,0,0,0,1,1,0,5977.897051131451,24.580849727240167,4.934347216151076,23.03397134272307,72.58382746565194,"85/F, Ambawadi, Ahmedabad",2024-03-11
Chennai,Independent House,2450,6,3,1,1,Unfurnished,1-5 years,23434303.84500416,99878.0530737761,"Parking,Garden,Balcony,Hall,Unfurnished",1,0,0,1,0,0,0,8050.626221216009,41.46748431958982,6.18100751620681,13.06293319294976,80.25045231577027,"219/D, Mylapore, Chennai",2025-04-27
Pune,Apartment,1600,4,2,1,1,Semi-Furnished,10+ years,9716114.845456416,25486.566394226906,"Security,Lift,Balcony,Hall,Semi-Furnished",0,0,0,0,1,1,0,4327.194805870328,12.726490696709298,3.529258450609446,18.510816054844888,73.87990671366248,"232/A, Kothrud, Pune",2024-12-10
Delhi,Apartment,1300,3,2,0,1,Semi-Furnished,10+ years,10403308.308391005,31072.644909801063,"Security,Lift,Hall,Gym,Semi-Furnished",0,1,0,0,1,1,0,6094.225253290307,21.392901495031836,4.212427458302108,28.591338333945558,77.20392387097351,"90/G, Vasant Kunj, Delhi",2024-09-13
Jaipur,Villa,4100,6,3,0,1,Unfurnished,5-10 years,25207099.428073984,90915.4399462131,"Parking,Security,Garden,Hall,Unfurnished",1,0,0,1,1,0,0,5905.47896639214,22.599083539638734,4.592159315425408,26.887692349587763,75.78250236846964,"24/H, Raja Park, Jaipur",2025-06-18
Chandigarh,Apartment,650,2,1,0,0,Semi-Furnished,1-5 years,4112972.2281209975,12083.056111721164,"Security,Lift,Semi-Furnished",0,0,0,0,1,1,0,5172.40660780321,14.785731227355747,3.430294409967613,30.761807504653895,76.77106752150536,"137/G, Sector 22, Chandigarh",2024-07-07
Ahmedabad,Apartment,1550,4,2,1,0,Semi-Furnished,5-10 years,6759196.581722189,30555.082192001173,"Security,Lift,Balcony,Gym,Semi-Furnished",0,1,0,0,1,1,0,3859.096666386671,15.737286496483788,4.893565885578764,22.972587666636567,72.54321977400582,"131/C, Vastrapur, Ahmedabad",2025-08-06
Noida,Independent House,1400,3,2,0,1,Unfurnished,5-10 years,9240805.76556529,44640.36490084118,"Hall,Parking,Unfurnished",1,0,0,0,0,0,0,5608.629336640288,25.279229580569883,5.408643302296625,28.516506336205904,77.3650587400173,"43/F, Sector 137, Noida",2024-05-06
Chennai,Villa,3850,5,3,0,0,Furnished,5-10 years,33905004.850186154,167814.31477871907,"Security,Parking,Garden,Furnished,Swimming Pool",1,0,1,1,1,0,0,8117.299060056008,37.44326924830406,5.535329272155072,13.077119072330103,80.29193552262635,"224/G, T Nagar, Chennai",2024-12-17
Jaipur,Villa,4000,4,3,1,0,Unfurnished,1-5 years,24040359.421363868,81360.08511939105,"Security,Parking,Garden,Balcony,Unfurnished,Swimming Pool",1,0,1,1,1,0,0,4928.1872768651565,17.075578052443586,4.157856126759561,26.924192581135998,75.79356722405313,"52/A, Raja Park, Jaipur",2025-06-15
Greater Noida,Apartment,1700,4,3,0,0,Semi-Furnished,New,9503118.125870967,32054.90465465767,"Security,Lift,Club House,Gym,Semi-Furnished",0,1,0,0,1,1,1,5801.974419369823,19.995903412816087,4.135675609887558,28.506543020368582,77.50531864308071,"368/C, Sector Beta, Greater Noida",2025-04-04
Delhi,Studio,550,2,1,0,0,Unfurnished,5-10 years,3388803.394890652,10534.662840763607,Unfurnished,0,0,0,0,0,0,0,4705.266600596173,14.979792310950428,3.820346921652202,28.627234912879047,77.20014998129048,"457/G, Hauz Khas, Delhi",2024-01-20
Noida,Independent House,2450,4,2,1,1,Semi-Furnished,10+ years,21004852.698365252,92028.61429616492,"Balcony,Hall,Parking,Semi-Furnished",1,0,0,0,0,0,0,6272.282803932611,30.538589898438808,5.84257901368063,28.53804059771498,77.40797302856848,"139/B, Sector 76, Noida",2024-07-14
Gurugram,Villa,3500,6,3,1,1,Unfurnished,1-5 years,41377101.72370738,172623.73495557214,"Parking,Security,Garden,Balcony,Hall,Unfurnished",1,0,0,1,1,0,0,11401.227658953796,44.54005016727818,4.687921494029559,28.46238566073321,77.03216583412258,"438/F, Sector 57, Gurugram",2025-01-22
Mumbai,Apartment,1400,3,2,1,0,Furnished,5-10 years,19110918.133393534,56237.31832583349,"Balcony,Furnished,Security,Lift",0,0,0,0,1,1,0,10032.542135983282,30.622221971238158,3.662747274560465,19.064448085854487,72.84750827751573,"237/C, Andheri, Mumbai",2024-03-15
Greater Noida,Studio,600,1,1,0,1,Semi-Furnished,New,2038630.949863166,7399.330435889015,"Hall,Semi-Furnished",0,0,0,0,0,0,0,3735.9919425002795,12.437338972963557,3.9948712409609675,28.45479255911896,77.55441841967678,"475/D, Sector Beta, Greater Noida",2024-05-28
Jaipur,Apartment,2100,6,3,0,0,Semi-Furnished,1-5 years,8436623.331528379,24158.104249117325,"Security,Lift,Semi-Furnished",0,0,0,0,1,1,0,3469.9562944226914,9.701308268928955,3.354961542722138,26.909280243436676,75.77042668104222,"64/E, C-Scheme, Jaipur",2024-02-12
Kochi,Apartment,1150,3,2,0,1,Semi-Furnished,5-10 years,7289602.436084614,26987.851545564223,"Security,Lift,Hall,Club House,Semi-Furnished",0,0,0,0,1,1,1,4713.9955947236,17.47601788351362,4.448714691988584,9.95160838813361,76.25313886931829,"478/F, Thevara, Kochi",2025-11-27
Lucknow,Independent House,1050,3,2,0,1,Unfurnished,1-5 years,5027180.824826863,12065.010225770038,"Hall,Parking,Unfurnished",1,0,0,0,0,0,0,4019.1344993087305,11.945321231205538,3.566535402065316,26.849885182897797,80.88628400080368,"179/H, Gomti Nagar, Lucknow",2024-03-01
Lucknow,Apartment,1100,3,2,0,1,Unfurnished,10+ years,3403896.949141132,10077.361235859418,"Security,Lift,Hall,Unfurnished,Gym",0,1,0,0,1,1,0,2793.972429848139,8.48377103770232,3.6437457780483995,26.855310250216476,80.95809871954913,"342/G, Hazratganj, Lucknow",2024-06-04
Ahmedabad,Apartment,950,2,2,1,0,Unfurnished,10+ years,3240163.064671493,13784.061963978456,"Balcony,Security,Lift,Unfurnished",0,0,0,0,1,1,0,3291.678774186417,12.54504238777778,4.573365719458501,22.987919422126687,72.59886567205291,"284/H, Bodakdev, Ahmedabad",2023-02-27
Chennai,Apartment,1100,3,2,1,0,Furnished,1-5 years,7740791.254193627,25255.837477201876,"Balcony,Furnished,Security,Lift",0,0,0,0,1,1,0,5762.63431156913,18.15605537208923,3.7807824110523054,13.08662993311512,80.24372688498177,"45/E, Velachery, Chennai",2025-06-28
